000579.wav|Jeżeli łączę po czas s w sekundach, no to muszę mieć pewność, że to rzeczywiście jest wspólna oś danych.
000580.wav|Jeżeli łączę po ID, no to muszę wiedzieć, czy identyfikator jest unikalny, czy może występować wielokrotnie.
000581.wav|W przeciwnym razie mogę niechcący zwielokrotnić rekordy.
000582.wav|To jest jeden z najczęstszych błędów początkujących właśnie.
000583.wav|Technicznie złącze zadziała, ale logicznie da fałszywy wynik.
000584.wav|Warto też pamiętać, że join jest wygodny przy pracy na indeksach.
000585.wav|CONCAT bardziej służy do sklejania obiektów wzdłuż jakiejś osi.
000586.wav|Każde z tych narzędzi ma swoje miejsce jakieś.
000587.wav|I dlatego jak zwykle warto zacząć od pytania, czy ja łączę dane po kluczu, czy tylko dokładam jedną tabelę obok drugiej.
000588.wav|To jaka brzmi na nie odpowiedź, to podpowiada nam, które narzędzie będzie właściwsze.
000589.wav|W bardzo dojrzałej pracy z danymi samo wykonanie tego merge już nie wystarcza.
000590.wav|To, że pandas zwrócił wynik bez błędu, nie oznacza jeszcze, że połączenie jest poprawne merytorycznie.
000591.wav|Po każdym ważnym złączeniu trzeba sprawdzić, czy relacja pomiędzy tabelami miała oczekiwaną strukturę.
000592.wav|Jeden do innego, jeden do wielu, wiele do jednego, tak wiele do wielu.
000593.wav|Każde z tych przypadków ma inne konsekwencje dla liczby wierszy i interpretacji danych.
000594.wav|To jest szczególnie ważne wtedy, gdy łączymy dane pomiarowe z tabelami opisowymi.
000595.wav|Na przykład z informacjami o materiałach, ludziach, urządzeniach czy próbkach.
000596.wav|Jeżeli każda próbka ma dokładnie jeden opis materiału, to oczekujemy relacji wiele do jednego.
000597.wav|Wiele pomiarów może odnosić się do jednego materiału.
000598.wav|Wynik nadal będzie wyglądał jak poprawna tabela, ale liczba obserwacji zostanie sztucznie zwiększona.
000599.wav|I właśnie takie błędy są niebezpieczne, ponieważ często nie spowodują natychmiastowego komunikatu o błędzie.
000600.wav|Agregacje zwracają wyniki.
000601.wav|Model może być wytrenowany.
000602.wav|Ale problem polega na tym, że wszystkie kolejne kroki
000603.wav|są już oparte wtedy na zniekształconych danych.
000604.wav|Przypadkowe złączenie kartezjańskie, powielenie obserwacji albo utrata części rekordów całkowicie już pozmienia nam średnie liczebności, proporcje, no i same wyniki.
000605.wav|I dlatego w Pandas warto korzystać z mechanizmów walidacji złączeń.
000606.wav|Właśnie parametr validate pozwala jawnie określić, jakiej relacji oczekujemy.
000607.wav|Na przykład one-to-one, one-to-many, many-to-one i many-to-many.
000608.wav|Jeżeli rzeczywista struktura danych nie pasuje do tej deklaracji walidacyjnej, to pandas zgłosi nam błąd.
000609.wav|I to jest bardzo dobra praktyka, ponieważ zmusza nas do nawiązania oczekiwanej relacji i zabezpiecza od razu przed niekontrolowanym zwielokrotnieniem danych.
000610.wav|Warto również używać parametru indicator równa się true.
000611.wav|On nam daje dodatkową kolumnę informującą skąd pochodzi dany rekord po złączeniu.
000612.wav|I dzięki temu możemy sobie sprawdzić, które obserwacje zostały dopasowane w obu dwóch tabelach, które wystąpiły tylko po lewej stronie, a które tylko po prawej.
000613.wav|Jest to bardzo przydatne, szczególnie przy diagnozowaniu jakichś brakujących kluczy.
000614.wav|Literówek w identyfikatorach, niepełnych słowników, kategorii albo po prostu różnic pomiędzy różnymi wersjami danych.
000615.wav|Złączenie należy traktować nie tylko jako samą operację techniczną, ale jako bardzo...
000616.wav|Złączenie należy traktować nie tylko jako samą techniczną operację, ale jako bardziej operację semantyczną.
000617.wav|Połączenie tabeli pomiarów z tabelą materiałów nie jest zwykłym doklejeniem kolumn.
000618.wav|to przypisanie każdej obserwacji dodatkowego kontekstu.
000619.wav|I w ten sposób tworzymy jakiś model danych.
000620.wav|Jeżeli złączenie wykonamy poprawnie, zyskujemy bardzo silną bazę do dalszej analizy eksploracyjnej.
000621.wav|jakiejś statystyki, wizualizacji czy uczenia maszynowego.
000622.wav|Jeżeli jednak to złączenie wykonamy błędnie, to wszystkie te analizy będą metodologicznie niewiarygodne i do niczego się nam nie przydadzą.
000623.wav|Dlatego dobrym nawykiem jest wykonywanie tej krótkiej kontroli po każdym ważnym merdżu.
000624.wav|Sprawdzamy liczbę wierszy przed i po złączeniu.
000625.wav|Jeżeli liczba rekordów zmieniła się, powinniśmy wiedzieć dlaczego.
000626.wav|Następnie sprawdzamy liczbę braków w nowych kolumnach.
000627.wav|Braki mogą oznaczać, że część kluczy nie znalazła do pasowania w drugiej tabeli.
000628.wav|Potem warto też obejrzeć kilka przykładowych rekordów, na przykład z końca, z początku.
000629.wav|Można też poprawnie połączonych, jak i problematycznych przyjrzeć się.
000630.wav|I to jest bardzo prosta procedura, ale bardzo skuteczna.
000631.wav|I w praktyce doświadczeni analitycy często traktują te kontrole jako taki stały rytuał.
000632.wav|Po złączeniu sprawdzają shape, sprawdzają rozkład wartości w kolumnie, liczbę braków, unikalność kluczy i jakieś kilka losowych rekordów.
000633.wav|I dzięki temu właśnie błędy są wykrywane natychmiast, a nie dopiero na etapie modelu czy nawet raportu.
000634.wav|To bardzo oszczędza czas, ponieważ te błędy w złączeniach należą do tych, które potrafią się najdłużej ukrywać właśnie w naszych całych procesach
000635.wav|całym pipeline'ie analitycznym.
000636.wav|Warto też zwrócić uwagę na klucze łączenia, bo mimo, że występują w nich błędy, to zdarza się, no to trzeba próbować z tym błędem jakoś zapobiegać.
000637.wav|Klucze zawsze powinny być jednoznaczne, spójnie zapisane i mieć właściwy, określony typ danych.
000638.wav|Ten sam identyfikator zapisany raz jako liczba, a raz jako tekst,
000639.wav|może uniemożliwić poprawne dopasowanie.
000640.wav|właśnie do braku w pozłączeniu.
000641.wav|Dlatego dobre przygotowywanie tych kluczy jest częścią też czyszczenia danych, a nie jakimś osobnym problemem technicznym.
000642.wav|Merge nie jest więc tylko operacją składniową.
000643.wav|To jest cały moment, w którym my definiujemy relacje pomiędzy te tabelami i budujemy sobie strukturę całego zbioru do dalszej analizy.
000644.wav|Poprawne wzłączenie wzbogaca dane o kontekst.
000645.wav|Błędnie może niezauważalnie początkowo albo i na dłuższą metę zniekształcić całą naszą analizę.
000646.wav|I teraz przejdźmy do szeregów czasowych.
000647.wav|Zaczynamy myśleć nie tylko o wierszach, ale o godzinach, dniach, miesiącach i jakichś ramkach czasowych, oknach czasowych.
000648.wav|To otwiera nam drogę do operacji, które były znacznie trudniejsze w zwykłej tabeli bez jakiegoś indeksu czasowego.
000649.wav|W praktyce bardzo dużo danych technicznych, inżynierskich czy naukowych ma właśnie taki charakter.
000650.wav|Sygnały z czujników, dane pogodowe, logi procesowe, rejestry.
000651.wav|Wszystko są jakieś procesy w czasie.
000652.wav|Dobrze ustawiony indeks czasowy porządkuje nam całą analizę i pozwala wykonywać agregacje w sposób naturalny.
000653.wav|I to jest fajny przykład tego, jak reprezentacja danych właśnie decyduje o jakości późniejszych operacji.
000654.wav|Praca z czasem bardzo szybko zawsze ujawnia nam problemy jakości danych.
000655.wav|dodatkowy wymiar biorący udział w analizie, a nie jako samą kolumnę tekstową.
000656.wav|Najważniejsze operacje czasu w bibliotece Pandas to resample, rolling, shift i div.
000657.wav|Resample pozwala nam zmieniać częstotliwość danych, na przykład z minutowej na dzienną, czy dziesięciominutową, z jednoczesną agregacją naszych danych.
000658.wav|To jest bardzo użyteczne, gdy chcemy przejść od surowych pomiarów do jakiegoś trendu, albo porównać bloki czasowe.
000659.wav|W materiałach bardzo często można zobaczyć tutaj przykład średniej co 10 minut.
000660.wav|Dokładnie ta sama logika dla danych pogodowych, procesowych, telemetrycznych.
000661.wav|Na właśnie takim przykładzie jest to najczęściej tłumaczone wszelkim młodym analitykom.
000662.wav|Shift stworzy nam takie lagi, a Diff różnicę pomiędzy kolejnymi obserwacjami.
000663.wav|I to wszystko to jest język analizy dynamicznej.
000664.wav|Z praktycznego punktu widzenia to jest ogromnie ważne, bo Pandas nie ogranicza się tylko do przechowywania tych danych czasowych.
000665.wav|On nam daje cały zestaw operacji, które są właśnie naturalne dla sygnałów i procesów.
000666.wav|I dlatego tak dobrze to łączy się później ze statystyką DSP czy uczeniem maszynowym.
000667.wav|W bardziej zaawansowanej analizie czasu dochodzą nam dekompozycje, ARIMA, EWM, PROFET czy wykrywanie anomalii.
000668.wav|Materiał końcowy wyraźnie wskazuje, że Pandas fajnie współpracuje tutaj właśnie ze State Models czy innymi bibliotekami analitycznymi.
000669.wav|A to jest właśnie ważne, dlatego że Pandas przecież nie działa w izolacji.
000670.wav|Nie jest to narzędzie wykorzystywane tylko i wyłącznie wybiórczo.
000671.wav|Ono jest potrzebne, żeby te dane zorganizować, a potem przekazać dalej do już wyspecjalizowanych narzędzi modelowania.
000672.wav|Więc analiza szeregów czasowych to nie jest tylko wykres trendu.
000673.wav|To jest bardzo bogaty obszar obejmujący stacjonarność, sezonowość, autokorelacje, wygładzanie wykładnicze i całe prognozowanie.
000674.wav|Bez tego dalsze modelowanie jest dużo mniej wygodne.
000675.wav|I dlatego zanim uruchomi się model Arima czy inną metodę predykcyjną,
000676.wav|I teraz przechodzimy do ADA, czyli eksploracyjnej analizy danych.
000677.wav|To jest moment, w którym pandas przestanie być tylko narzędziem porządkowania, ale zacznie pomagać już w formułowaniu pytań badawczych.
000678.wav|I tutaj zaczynamy już trochę rozumieć te nasze dane, a nie po prostu je jeszcze przechowywać.
000679.wav|I to jest bardzo ważne, ponieważ ADA, czyli eksploracyjna analiza danych, nie jest luksusem dodatkowym, ani jakimś etapem opcjonalnym.
000680.wav|To powinien być podstawowy element rzetelnej pracy z danymi.
000681.wav|Bez eksploracji bardzo łatwo jest przegapić relacje, skośności rozkładów, nieliniowości, segmentację grup albo nietypowe obserwacje.
000682.wav|I w praktyce bardzo wiele trafnych hipotez rodzi się właśnie na etapie tego wizualnego i tabelarycznego oglądu danych.
000683.wav|już potrafi wykryć część rzeczy, część rzeczy dostrzec, ale i wnioskować o nich.
000684.wav|Pandas działa tu bardzo dobrze właśnie dlatego, że łączy te obliczenia z wygodą semantyczną.
000685.wav|Mogę więc szybko stworzyć statystyki opisowe, korelacje, wykresy i od razu zobaczyć już jak zachowują się konkretne grupy takich materiałów czy jakieś warunki procesu.
000686.wav|A to jest bardzo użyteczne w praktyce.
000687.wav|Bardzo wygodnym punktem startowym w wizualizacji jest DF plot.
000688.wav|Nie zastąpi ono nam nigdy matplotlib'a ani seaboard'a, ale daje bardzo szybki sposób na to pierwsze spojrzenie na dane.
000689.wav|sprawdzić, czy te dane mają po prostu sensową strukturę.
000690.wav|I w wielu sytuacjach jedna komenda wystarczy, aby zobaczyć właśnie już trend, rozkład, różnice pomiędzy grupami, no albo potencjalne jakieś wartości odstające.
000691.wav|Warto tu wyjaśnić, że df.plot jest interfejsem pandas, ale opartym na matplotlibie.
000692.wav|To oznacza, że korzystamy tu z prostoty pandas, ale pod spodem nadal działa mechanizm matplotlib.
000693.wav|Dzięki temu możemy bardzo szybko utworzyć wykres liniowy, histogram, wykres słupkowy, pudełkowy i te wszystkie obsługiwane przez bibliotekę Matplotlib.
000694.wav|przy jak najmniejszym wydatku czasu taki wykres zrobić.
000695.wav|czy wartości nie wychodzą poza jakiś realistyczny obszar, czy zakres, czy jakaś kategoria jest większa od drugiej.
000696.wav|Wykres taki nie będzie jeszcze gotowy do publikacji, bo jego zadaniem jest tylko pomóc analitykowi zorientować się z czym on pracuje.
000697.wav|DF plot dobrze wspiera też iteracyjny styl pracy.
000698.wav|W analizie danych rzadko od razu wiemy jaki wykres będzie najlepszy.
000699.wav|Często zaczynamy od prostego jakiegoś obrazu.
000700.wav|Zauważymy coś ciekawego, interesującego, przefiltrujemy dane, zgrupujemy je, przeliczymy jakiś dodatkowy wskaźnik i ponownie będziemy rysować kolejny wykres.
000701.wav|I Pandas fajnie obsługuje taki rytm pracy, ponieważ pozwala szybko przechodzić właśnie od tabeli do wizualizacji i z powrotem.
000702.wav|Wykres liniowy zazwyczaj będzie naszym pierwszym wyborem, szczególnie dla danych uporządkowanych w czasie albo według jakichś kolejnych pomiarów.
000703.wav|Histogram szybko pozwoli nam ocenić rozkład zmiennej numerycznej.
000704.wav|Słupkowy wykres, no to z kolei nam pokazuje liczebność kategorii albo jakieś zagregowanie wartości.
000705.wav|Boxplot bardzo fajnie będzie pokazywał rozrzut i wartości odstające.
000706.wav|Scatterplot będzie ujawniał zależności pomiędzy dwiema zmiennymi na przykład.
000707.wav|Wszystkie te formy są dostępne w Pandas bez konieczności wychodzenia poza tą bibliotekę, a to obniża próg wejścia i przyspiesza samą analizę.
000708.wav|Później oczywiście naturalnie przechodzimy do Seaborna i Matplotlib, gdy potrzebujemy jeszcze głębszej kontroli albo lepszej semantyki statystycznej.
000709.wav|rozkładów albo bardziej jakieś zaawansowane wizualizacje statystyczne.
000710.wav|Matplotlib daje nam jeszcze większą kontrolę nad całym obszarem, adnotacjami, osiami, ale i eksportem, stylem publikacyjnym.
000711.wav|to jest dobrym narzędziem roboczym, który...
000712.wav|Zastępuje tamte bardziej skomplikowane narzędzia na potrzeby szybkiego rzutu oka.
000713.wav|I to jest bardzo przydatne, szczególnie na początku.
000714.wav|Tu właśnie ten minimalny koszt wejścia jest jego największą zaletą, bo jedna komenda tylko potrafi dać nam pierwszy obraz danych.
000715.wav|To ma bardzo duże znaczenie praktyczne.
000716.wav|Szybka wizualizacja kontrolna już nam pozwala wykrywać problemy, które nie zauważymy w samej tabeli.
000717.wav|Możemy też zobaczyć jakiś nietypowy skok wartości, braki danych w określonym obszarze, okresie, czy asymetrię rozkładów.
000718.wav|I to jest, bywa bardzo przydatne.
000719.wav|I tu warto podkreślić, że ten wykres nie musi być jeszcze estetycznie dopasowany, bo nie każdy wykres powstaje przecież po to, aby trafić do raportu czy artykułu.
000720.wav|Bo czasami on ma tylko pełnić tu funkcję diagnostyczną.
000721.wav|Ma odpowiedzieć nam na pytanie, czy dane wyglądają tak, jak się spodziewaliśmy.
000722.wav|Czy warto coś pociągnąć dalej, czy analizować jakąś zależność dalej?
000723.wav|Czy potrzebujemy wyczyszczenia, może jeszcze lepszego filtrowania, albo może jakiejś transformacji.
000724.wav|No i w takim zastosowaniu to szybkość pracy jest ważniejsza niż ten perfekcyjny wygląd.
000725.wav|Ciekawostką jest to, że wiele dobrych decyzji analitycznych
000726.wav|zaczyna się właśnie i opiera na tych prostych wykresach, niemal roboczych.
000727.wav|Więc w tym sensie ten nasz DF plot jest naszęciem eksploracji, a nie już końcowej komunikacji wyników.
000728.wav|Trzeba też jednak mieć na uwadze istniejące ograniczenia.
000729.wav|Domyślne wykresy PANDAS nie są zazwyczaj wystarczająco opisane.
000730.wav|Są ubogie w opisy.
000731.wav|Nie są też estetyczne albo jakoś statystycznie adekwatne.
000732.wav|Mogą wymagać poprawiania dodatkowych etykiet osi, jednostek, skal, zakresów.
000733.wav|więc nie należy ich traktować jako czegoś, co a nóż już możemy wrzucić do publikacji.
000734.wav|Warto spojrzeć tu też na cały wykład z perspektywy większego takiego procesu workflow.
000735.wav|Bo w praktyce Pandas działa jak właśnie ta warstwa organizacyjna pomiędzy światem surowych danych, a światem modeli, analizy, statystyki i dalszej wizualizacji.
000736.wav|To widzieliśmy już na wcześniejszych przykładach integracji właśnie z SciPy.
000737.wav|Jakimś filtrowaniem sygnału korelacji miałabym liczonymi w kolumnach dataframe.
000738.wav|To jest bardzo ważne, bo pokazuje nam, że Topandas nie jest tą odizolowaną wyspą od reszty, tylko elementem większego ekosystemu.
000739.wav|W danych eksperymentalnych typowy właśnie proces wygląda tak,
000740.wav|Później, jeszcze później wizualizacja, tak, raport i wykres.
000741.wav|I jeżeli ten schemat stanie się dla Was naturalny, no to dużo łatwiej będzie później przejść do bardziej zamasowanych tematów, takich jak statystyka, metody numeryczne,
000742.wav|przy uczeniu maszynowym.
000743.wav|Kolejnym bardzo ciekawym narzędziem jest automatyczne profilowanie danych np.
000744.wav|Równolegle bardzo interesujące są możliwości narzędzia Styler, czyli stylizowania tabel.
000745.wav|jednostek i już jakimś eksportem do Excela czy HTMLa.
000746.wav|I to jest szczególnie przydatne właśnie tam, gdzie odbiorca końcowy oczekuje nie tylko modelu, ale eleganckiego jakiegoś raportu tabelarycznego.
000747.wav|Więc sama analiza danych nie kończy się nigdy na liczbach.
000748.wav|W praktyce często trzeba przygotować taki wynik w formie użytecznej dla innych.
000749.wav|I Pandas jak najbardziej obsługuje tą stronę zarówno podstawowo wizualną, jak i upiększenie samych danych tabelarycznych.
000750.wav|Tutaj warto też przypomnieć o znów replikowalności, bo wszystkie te kroki warto wykonywać zawsze w kodzie, a nie ręcznie.
000751.wav|W szerszym tym krajobrazie danych warto wiedzieć, że sam pandas nie jest jedynym narzędziem do pracy z danymi tabelarycznymi.
000752.wav|Obok niego rozwijają się też inne biblioteki, silniki całych przetwarzania danych.
000753.wav|Mamy na przykład Polars, Dask, DuckDB czy jakieś rozwiązania oparte na Apache Arrow.
000754.wav|Polars zostało jakby wskazane jako jedna z najszybszych alternatyw dla niektórych zastosowań tabelarycznych.
000755.wav|W wielu operacjach grupowania, filtrowania i przekształcania danych potrafi działać bardzo, bardzo wydajnie.
000756.wav|a to wynika właśnie z tej nowoczesnej architektury, z tym, że optymalizuje ona zapytania i tego, że jest bardzo silnie powiązana z formatami kolumnowymi.
000757.wav|To pokazuje, że ten cały ekosystem nie jest jeszcze aż tak ustandaryzowany i znormalizowany.
000758.wav|On się cały czas rozwija, nie stoi w miejscu, więc analityk zawsze musi mieć świadomość, że będą istnieć różne rozwiązania do różnych skal problemu.
000759.wav|Jednocześnie sam Pandas pozostaje jednak standardem.
000760.wav|Po pierwsze jest bardziej dojrzałą biblioteką.
000761.wav|Po drugie ma olbrzymie zaplecze dokumentacyjne.
000762.wav|Masa kursów, liczne przykłady, tutoriale, odpowiedzi na forach czy integracje już z jakimiś innymi bibliotekami.
000763.wav|Po trzecie, bardzo dobrze Pandas współpracuje z NumPy, Matplotlibem, Seabornem, Jupiterem, no i wieloma innymi też narzędziami raportowania.
000764.wav|No i dzięki temu ten Pandas nie jest tylko biblioteką do tabel, ale tym centralnym elementem typowego workflow analizy danych w Pythonie.
000765.wav|Dobra lekcja jest z kolei taka, że zawsze warto znać alternatywy i trendy, jak coś się rozwija.
000766.wav|Ale podstawą naszej głównej gałęzi warsztatu powinno być zawsze narzędzie stabilne, dobrze udokumentowane i często wspierane.
000767.wav|Powinno to mieć ludzi, do których zawsze można napisać i uzyskać odpowiedź, a nie dowiedzieć się, że dany eksperyment przestał być wspierany po jakimś czasie.
000768.wav|No i właśnie Pandas tu spełnia nam te wszystkie wymogi.
000769.wav|indeksowania, czyszczenia, grupowania, łączenia i tak dalej.
000770.wav|I to wszystko wewnątrz jednej biblioteki.
000771.wav|I nawet jeżeli w przyszłości będą Państwo korzystać z innych silników tabelarycznych, to zrozumienie Pandas pozostanie nadal bardzo cennym fundamentem.
000772.wav|Większość pojęć przenosi się pomiędzy narzędziami.
000773.wav|Nadal będzie trzeba zawsze rozumieć, czym jest tabela, kolumna, indeks, typy danych, klucze łączenia, filtry logiczne.
000774.wav|Nawet sama się będzie różnić z obecną wersją.
000775.wav|będzie pozostawać stała.
000776.wav|Warto więc traktować ten pandas jako punkt wyjścia do myślenia o danych tabelarycznych, bo nie chodzi tylko o samo to zapamiętywanie nazw tych funkcji,
000777.wav|ale o zrozumienie całego sposobu organizowania tej naszej analizy.
000778.wav|Tego, jak dane są po kolei przetwarzane, tylko że są wczytywane, kontrolowane, czyszczone, przekształcane, łączone i wizualizowane.
000779.wav|I ta praktyczna, analityczna umiejętność pracy z DataFrame jest dzisiaj niemal tak podstawowa, jak umiejętność pracy z tablicami NumPy w obliczeniach numerycznych.
000780.wav|NumPy daje fundament obliczeń na tablicach.
000781.wav|Pandas daje nam język pracy z danymi opisanymi nazwami kolumn, indeksami, kategoriami, jakimiś brakami.
000782.wav|I znajomość Pandas zawsze będzie miała to praktyczne znaczenie, nawet gdy projekt końcowo będzie używał już innych narzędzi.
000783.wav|Dane często najpierw zawsze i tak trzeba obejrzeć, oczyścić, uporządkować i zrozumieć.
000784.wav|No i Pandas zawsze wspiera ten efekt bardzo wydajnie.
000785.wav|Pozwala szybko przejść od tego pliku CSV albo tabeli SQL do już jakiegoś tam uporządkowanego, gotowego zbioru danych.
000786.wav|W tym sensie, że jest narzędziem pomostowym właśnie do
000787.wav|danych surowych i przed ich już właściwą analizą.
000788.wav|Pandas, mimo że nie jest tym jedynym możliwym narzędziem i coraz więcej jest tych alternatyw, pozostanie
000789.wav|przez najbliższy czas z pewnością jednym z najważniejszych fundamentów współczesnej analizy danych w Pythonie.
000790.wav|Warto zawsze znać alternatywy, właśnie te, które wymieniłem, Polars, szczególnie przy większych zbiorach i wymaganiach wydajnościowych.
000791.wav|No jednak to solidne opanowanie pandas każdemu z Was na stabilną bazę pojęciową i praktyczną, na której później będziecie mogli budować już bardziej zaawansowany warsztat.
000792.wav|W kontekście całej naszej dzisiaj pierwszej części wykładu Pan nas właśnie pełni tego rolę narzędzia pomostowego.
000793.wav|czy jakimiś tam przykładami uczenia maszynowego.
000794.wav|I kompetencje zdobyte na tym wykładzie stale będą wracać i powtarzać się też na kolejnych naszych spotkaniach.
000795.wav|Więc proszę to potraktować nie jako izolowany temat, ale jako wspólny język pracy z danymi dla praktycznie każdego kolejnego naszego spotkania.
000796.wav|I ten pandas jest właśnie tu warstwą, która nam spina tą całość.
000797.wav|To nie jest tylko biblioteka, to jest infrastruktura myślenia o danych w Pythonie.
000798.wav|I tu przejdźmy jeszcze sobie do bardziej zaawansowanych wzorców pracy z DataFrame.
000799.wav|Czyli takiego sposobu pisania kodu, który nie tylko wykonuje analizę, ale porządkuje ją architektonicznie.
000800.wav|to nie jest już etap podstawowego użycia Pandas, takiego jak filtrowanie, grupowanie czy proste jakieś agregacje.
000801.wav|Tutaj chodzi bardziej o budowanie kodu, który jest czytelny, modułowy i testowany automatycznie.
000802.wav|Pierwszy ważny wzorzec to metod chaining, czyli łączenie operacji w jakiś logiczny łańcuch.
000803.wav|Zamiast tworzyć wiele zmiennych pośrednich, przechodzimy przez kolejne etapy przetwarzania danych.
000804.wav|przez group by, zrobimy agregację przez agg, uporządkujemy to potem przez reset index, no i na końcu posortujemy sobie przez sort values.
000805.wav|Taki zapis fajnie oddaje ten właśnie rzeczywisty proces,
000806.wav|proces całej analizy, bo dane przepływają sobie przez kolejne transformacje, a każda jakby linia odpowiada jednemu z etapów przetwarzania.
000807.wav|Tutaj warto zwrócić uwagę na ten pipe.
000808.wav|To narzędzie pozwala nam włączać do łańcucha własne funkcje, na przykład funkcję diagnostyczną, long shape, która wypisze nam kształt tabeli i liczbę braków danych.
000809.wav|Dzięki temu sobie możemy debugować nasz pipeline bez przerywania jego struktury.
000810.wav|po kolejnych filtrach, a samo przejście procesu od początku do końca jest bardzo czasochłonne i nie chcemy musieć go ręcznie nadzorować.
000811.wav|Drugim istotnym elementem tutaj jest assign.
000812.wav|On pozwala nam tworzyć nowe kolumny bez rozbijania naszego procesu.
000813.wav|Na slajdzie widać przykład przycinania wartości siły przez narzędzie CLIP, logarytmowania zmiennej oraz kategoryzacji temperatury poprzez PDCAT.
000814.wav|To typowy etap tak naprawdę z inżynierii cech, bo z danych surowych tworzymy zmienne bardziej użyteczne analitycznie.
000815.wav|Ważne jest to, że właśnie te operacje, te transformacje są jawnie zapisane w kodzie, a nie wykonywane ręcznie poza naszym środowiskiem analitycznym.
000816.wav|Znów replikacja.
000817.wav|Kolejny blok dotyczy walidacji danych przy użyciu Pandera.
000818.wav|Jest to bardzo ważne, szczególnie w projektach produkcyjnych, badawczych,
000819.wav|No bo ono pozwala nam opisać formalnie oczekiwaną strukturę tabeli.
000820.wav|w ogóle mogą pojawić się w kolumnach tekstowych.
000821.wav|Więc nasz data frame przestaje być niekontrolowaną tabelą, a zaczyna mieć schemat podobny do takiego kontraktu danych.
000822.wav|Jeżeli dane nie spełniają reguł, walidacja zgłosi błąd.
000823.wav|I to jest bardzo przydatne, bo wiele błędów w analizie nie wynika z samej błędnej składni, ale z błędnych założeń o danych.
000824.wav|Zakładamy, że temperatura mieści się w określonym zakresie, że materiał należy do jakiejś znanej listy kategorii, że siła jest dodatnia i nie ma żadnych braków kluczowych.
000825.wav|No i właśnie Pandera pozwala nam te założenia zapisać formalnie, jawnie w kodzie i automatycznie sprawdzać.
000826.wav|Dzięki temu cała nasza analiza staje się dużo bardziej odporna na zmiany w danych wejściowych.
000827.wav|Trzeci wzorzec to extension accessor, czyli rozszerzenie obiektów Pandas o własne metody domenowe.
000828.wav|Na slajdzie widać rejestrację własnego akcesora,
000829.wav|To jest przykład takiego jakby to określić metaprogramowania, bo rozszerzamy zachowanie istniejących obiektów biblioteki o własny dziedzinowy interfejs.
000830.wav|też bazą do budowania swoich własnych mini bibliotek analitycznych.
000831.wav|zgodnych z językiem dziedziny i wywoływać już w sposób automatyczny.
000832.wav|Kod staje się w ogóle wtedy bardziej semantyczny.
000833.wav|Nie tylko wykonuje obliczenia, ale lepiej opisuje nam tą intencję analityczną.
000834.wav|Tego typu techniki zawsze powinny być jednak świadomie stosowane, bo metod changing poprawia naszą czytelność, jeżeli każdy krok jest prosty i logiczny.
000835.wav|Może jednak stać się bardzo nieczytelny, jeżeli ten łańcuch będzie zbyt długi albo będzie zawierał jakieś zbyt złożone wyrażenia.
000836.wav|Walidacja schematu oczywiście jest bardzo pomocna, ale wymaga wcześniejszego określania sensownych reguł.
000837.wav|Więc zaawansowana praca z DataFrame polega nie tylko na znajomości kolejnych, dodatkowych funkcji, ale na projektowaniu całego sposobu przetwarzania danych.
000838.wav|Pipe pomoże nam zbudować czytelne pipeline.
000839.wav|Pandera, kontrolę jakości i walidację schematu.
000840.wav|A własne akcesory, tak, tworzymy własne akcesoria.
000841.wav|Dziedzinowe rozszerzenia dla biblioteki Pandas.
000842.wav|I to są właśnie wzorce, które przesuwają tą naszą analizę od prostego skryptu w stronę już dojrzałego, powtarzalnego i produkcyjnego procesu pracy.
000843.wav|Podsumujmy sobie więc dobre praktyki właśnie pracy z PANDAS w projekcie naukowym.
000844.wav|To już nie jest tylko zestaw pojedynczych funkcji, ale cały zbiór zasad, które zwiększają wiarygodność, powtarzalność i bezpieczeństwo całej analizy.
000845.wav|W projektach naukowych kod nie może tylko działać.
000846.wav|On musi być też czytelny, odporny na typowe błędy, możliwy do uruchomienia ponownie i łatwy do sprawdzania przez inną osobę.
000847.wav|Pierwsza z tych zasad dotyczy unikania modyfikowania wycinków danych bez jawnej kopii.
000848.wav|W Pandas często pracujemy na fragmentach tabel.
000849.wav|Na przykład wybieramy tylko wiersze spełniające jakiś określony warunek.
000850.wav|Problem polega na tym, że taki fragment może być widokiem na oryginalne dane albo kopią.
000851.wav|Jeżeli zaczniemy go modyfikować bez kopii, możemy otrzymywać ostrzeżenie Settings with Copy Warning.
000852.wav|No ale ważniejsze jest to, że nie zawsze mamy pełną kontrolę nad tym, co faktycznie zostało zmienione.
000853.wav|Dlatego, gdy tworzymy podzbiór danych, który zamierzamy w jakiś sposób modyfikować, to najbezpieczniej jest jawnie używać kopii.
000854.wav|czy na niezależnym podzbiorze.
000855.wav|Druga zasada dotyczy reset index, po operacjach zmieniających indeksy.
000856.wav|Po group by, po filtrowaniu, sortowaniu, agregacji taki indeks może przestać być zwykłym numerem wiersza.
000857.wav|Czasem to przydatne, a nawet pożądane, ale często przy dalszej analizie wygodniej jest przywrócić klasyczną strukturę tabeli.
000858.wav|Wiele błędów w analizie, tak jak mówiliśmy, nie wynika z samego obliczenia, ale z nieoczekiwanych struktur, na przykład struktury indeksu.
000859.wav|Po group by zmienne grupujące mogą znaleźć się w indeksie, a nie w kolumnach.
